Txid,Block# ,Date(GMT),Sender,Recipient,Amount,Token,Fee,Remark
0x679e9468359d673a7974249c207ab068b81add0bec2cadea4ed3f10ac88c685c,19179958,2024-07-30 08:20:40,0x3946ad2ca036489f5a90dbb4c72fb31aff98ef11,0xeeb0b1ead396b75c820130dafdee2898be939cf6,-39282.3858105872136433,VTHO,0,sent 39282.3858105872136433 VTHO
0x2daf0132ded8b830388b8cceff95fc5377ed1dbba40e4d3c539f88a5e1e1cd01,19181534,2024-07-30 12:43:20,0xf9a1bc92e0eeee598b9fdb45397107b1f05f6cc1,0x3946ad2ca036489f5a90dbb4c72fb31aff98ef11,461.517252,VVET,0,received 461.517252 VVET
0x2daf0132ded8b830388b8cceff95fc5377ed1dbba40e4d3c539f88a5e1e1cd01,19181534,2024-07-30 12:43:20,0x3946ad2ca036489f5a90dbb4c72fb31aff98ef11,0x29841cf207103eb3e6aacb1c8bc33636198f82f0,-4964.916145466815764435,VTHO,0,sent 4964.916145466815764435 VTHO
0xa04f0492402587d0cef02ab997df37c7895ee369634e187025a5abf85b42c7c4,19181534,2024-07-30 12:43:20,0xf9a1bc92e0eeee598b9fdb45397107b1f05f6cc1,0x3946ad2ca036489f5a90dbb4c72fb31aff98ef11,475.508125,VVET,0,received 475.508125 VVET
0xa04f0492402587d0cef02ab997df37c7895ee369634e187025a5abf85b42c7c4,19181534,2024-07-30 12:43:20,0x3946ad2ca036489f5a90dbb4c72fb31aff98ef11,0x1fd90ba92b29ac071420cf8a1bd5f10bc7462df0,-5111.745578151588705577,VTHO,0,sent 5111.745578151588705577 VTHO
0x9e376641074e2c139098c863d986f7dec44df21c359a787c752129b1acb4d52d,19181534,2024-07-30 12:43:20,0xf9a1bc92e0eeee598b9fdb45397107b1f05f6cc1,0x3946ad2ca036489f5a90dbb4c72fb31aff98ef11,518.920249,VVET,0,received 518.920249 VVET
0x9e376641074e2c139098c863d986f7dec44df21c359a787c752129b1acb4d52d,19181534,2024-07-30 12:43:20,0x3946ad2ca036489f5a90dbb4c72fb31aff98ef11,0xc247e459f6a5f030b97cff9e598c07432c591d88,-5574.169869414316938078,VTHO,0,sent 5574.169869414316938078 VTHO
0x1edc5a010639c4648a71ebc04bb45abc960ecc616532a4baeea97b74d15a871e,19181535,2024-07-30 12:43:30,0xeeb0b1ead396b75c820130dafdee2898be939cf6,0x3946ad2ca036489f5a90dbb4c72fb31aff98ef11,24116.02880075288018944,VTHO,0,received 24116.02880075288018944 VTHO
0x1edc5a010639c4648a71ebc04bb45abc960ecc616532a4baeea97b74d15a871e,19181535,2024-07-30 12:43:30,0x3946ad2ca036489f5a90dbb4c72fb31aff98ef11,0xf9a1bc92e0eeee598b9fdb45397107b1f05f6cc1,-2228.665748901445204605,VVET,0,sent 2228.665748901445204605 VVET
0x7a25890e0e4b85d498e10670fab0e4b06626278ed21f56333181fd80b2fee02c,19181678,2024-07-30 13:07:20,0x825a2c0208cb597d909c7b40df054e4c0233aebe,0x3946ad2ca036489f5a90dbb4c72fb31aff98ef11,160,VTHO,0,received 160 VTHO
0x7a25890e0e4b85d498e10670fab0e4b06626278ed21f56333181fd80b2fee02c,19181678,2024-07-30 13:07:20,0x3946ad2ca036489f5a90dbb4c72fb31aff98ef11,0xf9a1bc92e0eeee598b9fdb45397107b1f05f6cc1,-14.760702484655945729,VVET,0,sent 14.760702484655945729 VVET
0xe7e8c827578b02603fad142e30085bcc49d383d938f7c0d169dce383c3c3ad7e,19182112,2024-07-30 14:19:40,0xf9a1bc92e0eeee598b9fdb45397107b1f05f6cc1,0x3946ad2ca036489f5a90dbb4c72fb31aff98ef11,319.56267,VVET,0,received 319.56267 VVET
0xe7e8c827578b02603fad142e30085bcc49d383d938f7c0d169dce383c3c3ad7e,19182112,2024-07-30 14:19:40,0x3946ad2ca036489f5a90dbb4c72fb31aff98ef11,0x89a22d82a45b67a62eb2a0e23e90c4ab42263cb4,-3442.371161449685189747,VTHO,0,sent 3442.371161449685189747 VTHO
0x5c0ea0c5795da42938b33e0661d5abd6c30115224b589da2fbfa6336145fce56,19182381,2024-07-30 15:04:30,0x4c0b7a79cc86d17a2dd9d8fb0c8f74ff755be87f,0x3946ad2ca036489f5a90dbb4c72fb31aff98ef11,2,VTHO,0,received 2 VTHO
0x5c0ea0c5795da42938b33e0661d5abd6c30115224b589da2fbfa6336145fce56,19182381,2024-07-30 15:04:30,0x3946ad2ca036489f5a90dbb4c72fb31aff98ef11,0xf9a1bc92e0eeee598b9fdb45397107b1f05f6cc1,-0.184597361492009698,VVET,0,sent 0.184597361492009698 VVET
0xd094ac000c45d6799d89158be3017ed2fcef3a1e5551a55c5a97bdf806897955,19182384,2024-07-30 15:05:00,0x4c0b7a79cc86d17a2dd9d8fb0c8f74ff755be87f,0x3946ad2ca036489f5a90dbb4c72fb31aff98ef11,1.499993571110092688,VTHO,0,received 1.499993571110092688 VTHO
0xd094ac000c45d6799d89158be3017ed2fcef3a1e5551a55c5a97bdf806897955,19182384,2024-07-30 15:05:00,0xf9a1bc92e0eeee598b9fdb45397107b1f05f6cc1,0x3946ad2ca036489f5a90dbb4c72fb31aff98ef11,0.138864,VVET,0,received 0.138864 VVET
0x969b531c32be1b3a0b0be937a15563d38df72a7e89a49da79054db84c14d0ff1,19182392,2024-07-30 15:06:20,0xbaa66b3150d024deaaa4688e9c8af3a1b1654aca,0x3946ad2ca036489f5a90dbb4c72fb31aff98ef11,2,VTHO,0,received 2 VTHO
0x969b531c32be1b3a0b0be937a15563d38df72a7e89a49da79054db84c14d0ff1,19182392,2024-07-30 15:06:20,0x3946ad2ca036489f5a90dbb4c72fb31aff98ef11,0xf9a1bc92e0eeee598b9fdb45397107b1f05f6cc1,-0.184597308928224712,VVET,0,sent 0.184597308928224712 VVET
0xc01fafbfa8a6c705555c10ead1226be3d9f2311c2ba7046b8fb111c4fdef8659,19182395,2024-07-30 15:06:50,0xbaa66b3150d024deaaa4688e9c8af3a1b1654aca,0x3946ad2ca036489f5a90dbb4c72fb31aff98ef11,1.399990077591734626,VTHO,0,received 1.399990077591734626 VTHO
0xc01fafbfa8a6c705555c10ead1226be3d9f2311c2ba7046b8fb111c4fdef8659,19182395,2024-07-30 15:06:50,0xf9a1bc92e0eeee598b9fdb45397107b1f05f6cc1,0x3946ad2ca036489f5a90dbb4c72fb31aff98ef11,0.129606,VVET,0,received 0.129606 VVET
0x0764c8e98368e7ea8b560f576926d70f6c52ee552498eb0f1d5d4e3c68d92745,19182399,2024-07-30 15:07:30,0xcaeb7d789e75cc40831c1593ba48ea2dae955f39,0x3946ad2ca036489f5a90dbb4c72fb31aff98ef11,2,VTHO,0,received 2 VTHO
0x0764c8e98368e7ea8b560f576926d70f6c52ee552498eb0f1d5d4e3c68d92745,19182399,2024-07-30 15:07:30,0x3946ad2ca036489f5a90dbb4c72fb31aff98ef11,0xf9a1bc92e0eeee598b9fdb45397107b1f05f6cc1,-0.184597256364467623,VVET,0,sent 0.184597256364467623 VVET
0x6feb9dfc38f7b990c83cce2f6bc0ee7de6703845041fadd82053253c97cdab8f,19182401,2024-07-30 15:07:50,0xcaeb7d789e75cc40831c1593ba48ea2dae955f39,0x3946ad2ca036489f5a90dbb4c72fb31aff98ef11,1.199993379902077908,VTHO,0,received 1.199993379902077908 VTHO
0x6feb9dfc38f7b990c83cce2f6bc0ee7de6703845041fadd82053253c97cdab8f,19182401,2024-07-30 15:07:50,0xf9a1bc92e0eeee598b9fdb45397107b1f05f6cc1,0x3946ad2ca036489f5a90dbb4c72fb31aff98ef11,0.111091,VVET,0,received 0.111091 VVET
0x7123de5ffa7aa5d93840836669dbb9024d1244ac3010b5a22fb724a5a1612b8a,19182405,2024-07-30 15:08:30,0xfe5d6193aba52b5608cd79f4c1eda88a733cf50c,0x3946ad2ca036489f5a90dbb4c72fb31aff98ef11,2,VTHO,0,received 2 VTHO
0x7123de5ffa7aa5d93840836669dbb9024d1244ac3010b5a22fb724a5a1612b8a,19182405,2024-07-30 15:08:30,0x3946ad2ca036489f5a90dbb4c72fb31aff98ef11,0xf9a1bc92e0eeee598b9fdb45397107b1f05f6cc1,-0.184597203800737869,VVET,0,sent 0.184597203800737869 VVET
0x6e0c9863d9b64976bea905480bc044b4e28f1f0007cbab4c6848d2faf70f54e8,19182407,2024-07-30 15:08:50,0xfe5d6193aba52b5608cd79f4c1eda88a733cf50c,0x3946ad2ca036489f5a90dbb4c72fb31aff98ef11,1.199993721598047422,VTHO,0,received 1.199993721598047422 VTHO
0x6e0c9863d9b64976bea905480bc044b4e28f1f0007cbab4c6848d2faf70f54e8,19182407,2024-07-30 15:08:50,0xf9a1bc92e0eeee598b9fdb45397107b1f05f6cc1,0x3946ad2ca036489f5a90dbb4c72fb31aff98ef11,0.111091,VVET,0,received 0.111091 VVET
0x6fad6212a93c13d37970ebdd3f1b30fa9534e99705d7a1eea828123de1509eaa,19182412,2024-07-30 15:09:40,0x598a7b8bb64b583943c1f5f70e40ac25536cd913,0x3946ad2ca036489f5a90dbb4c72fb31aff98ef11,2,VTHO,0,received 2 VTHO
0x6fad6212a93c13d37970ebdd3f1b30fa9534e99705d7a1eea828123de1509eaa,19182412,2024-07-30 15:09:40,0x3946ad2ca036489f5a90dbb4c72fb31aff98ef11,0xf9a1bc92e0eeee598b9fdb45397107b1f05f6cc1,-0.184597151237035074,VVET,0,sent 0.184597151237035074 VVET
0xf90505897a4b2d85cc26231d93766a72d6c7f86ff5ee899a84f74b803202a916,19182414,2024-07-30 15:10:00,0x598a7b8bb64b583943c1f5f70e40ac25536cd913,0x3946ad2ca036489f5a90dbb4c72fb31aff98ef11,1.21999918526809858,VTHO,0,received 1.21999918526809858 VTHO
0xf90505897a4b2d85cc26231d93766a72d6c7f86ff5ee899a84f74b803202a916,19182414,2024-07-30 15:10:00,0xf9a1bc92e0eeee598b9fdb45397107b1f05f6cc1,0x3946ad2ca036489f5a90dbb4c72fb31aff98ef11,0.112943,VVET,0,received 0.112943 VVET
0xdbc402eea9e2c139e7674bbe7fc7f0e250d76bbe27e282d2c62ad568fea508c3,19182457,2024-07-30 15:17:10,0xf9a1bc92e0eeee598b9fdb45397107b1f05f6cc1,0x3946ad2ca036489f5a90dbb4c72fb31aff98ef11,9217.62,VVET,0,received 9217.62 VVET
0xdbc402eea9e2c139e7674bbe7fc7f0e250d76bbe27e282d2c62ad568fea508c3,19182457,2024-07-30 15:17:10,0x3946ad2ca036489f5a90dbb4c72fb31aff98ef11,0x89a22d82a45b67a62eb2a0e23e90c4ab42263cb4,-98571.502842900549745675,VTHO,0,sent 98571.502842900549745675 VTHO
0x0c69f0deff8728f8a1a060adde0df6f31797cb2c53b2a4ba333b55ebf471cd24,19182458,2024-07-30 15:17:20,0xeeb0b1ead396b75c820130dafdee2898be939cf6,0x3946ad2ca036489f5a90dbb4c72fb31aff98ef11,61761.139732461698154496,VTHO,0,received 61761.139732461698154496 VTHO
0x0c69f0deff8728f8a1a060adde0df6f31797cb2c53b2a4ba333b55ebf471cd24,19182458,2024-07-30 15:17:20,0x3946ad2ca036489f5a90dbb4c72fb31aff98ef11,0xf9a1bc92e0eeee598b9fdb45397107b1f05f6cc1,-5756.111764327480013077,VVET,0,sent 5756.111764327480013077 VVET
0xbaffd2afe8b3fe327b427a9e1959113bdb4e3e4fdce5228afad61c83bc366f44,19182459,2024-07-30 15:17:30,0xeeb0b1ead396b75c820130dafdee2898be939cf6,0x3946ad2ca036489f5a90dbb4c72fb31aff98ef11,23839.044495748165009408,VTHO,0,received 23839.044495748165009408 VTHO
0xbaffd2afe8b3fe327b427a9e1959113bdb4e3e4fdce5228afad61c83bc366f44,19182459,2024-07-30 15:17:30,0x3946ad2ca036489f5a90dbb4c72fb31aff98ef11,0xf9a1bc92e0eeee598b9fdb45397107b1f05f6cc1,-2208.228374622029667847,VVET,0,sent 2208.228374622029667847 VVET
0xd0bf857af47b00333d833a23d53924ec90829e34a499bab400ede37b70c7a72e,19183716,2024-07-30 18:47:00,0xf9a1bc92e0eeee598b9fdb45397107b1f05f6cc1,0x3946ad2ca036489f5a90dbb4c72fb31aff98ef11,18.329897,VVET,0,received 18.329897 VVET
0xd0bf857af47b00333d833a23d53924ec90829e34a499bab400ede37b70c7a72e,19183716,2024-07-30 18:47:00,0x3946ad2ca036489f5a90dbb4c72fb31aff98ef11,0x825a2c0208cb597d909c7b40df054e4c0233aebe,-197.028260757237767033,VTHO,0,sent 197.028260757237767033 VTHO
0x60810eab811d32c82ef85366b9780e50e86dc28c7a8d4a5ab9317e67ff1fd6fd,19183942,2024-07-30 19:24:40,0x825a2c0208cb597d909c7b40df054e4c0233aebe,0x3946ad2ca036489f5a90dbb4c72fb31aff98ef11,185,VTHO,0,received 185 VTHO
0x60810eab811d32c82ef85366b9780e50e86dc28c7a8d4a5ab9317e67ff1fd6fd,19183942,2024-07-30 19:24:40,0x3946ad2ca036489f5a90dbb4c72fb31aff98ef11,0xf9a1bc92e0eeee598b9fdb45397107b1f05f6cc1,-17.107791719641760404,VVET,0,sent 17.107791719641760404 VVET
0xcf8b4a7a744a4e39a9b9a58fe169f8f8418656ddfab812c9ced2ab528aa6fb0b,19184888,2024-07-30 22:02:20,0xeeb0b1ead396b75c820130dafdee2898be939cf6,0x3946ad2ca036489f5a90dbb4c72fb31aff98ef11,17974.769417776137240576,VTHO,0,received 17974.769417776137240576 VTHO
0xcf8b4a7a744a4e39a9b9a58fe169f8f8418656ddfab812c9ced2ab528aa6fb0b,19184888,2024-07-30 22:02:20,0x3946ad2ca036489f5a90dbb4c72fb31aff98ef11,0xf9a1bc92e0eeee598b9fdb45397107b1f05f6cc1,-1660.063824288256787053,VVET,0,sent 1660.063824288256787053 VVET
0x863cbbefde25f02e2495603fba0e50d1962f487ed9f8ef2dadaf21343f8b43ed,19184898,2024-07-30 22:04:00,0xeeb0b1ead396b75c820130dafdee2898be939cf6,0x3946ad2ca036489f5a90dbb4c72fb31aff98ef11,16211.26314561252622336,VTHO,0,received 16211.26314561252622336 VTHO
0x863cbbefde25f02e2495603fba0e50d1962f487ed9f8ef2dadaf21343f8b43ed,19184898,2024-07-30 22:04:00,0x3946ad2ca036489f5a90dbb4c72fb31aff98ef11,0xf9a1bc92e0eeee598b9fdb45397107b1f05f6cc1,-1493.556439749171616098,VVET,0,sent 1493.556439749171616098 VVET
0x7f51d730cdd53781b65ef1409ac6d76e0ca0ee11f5d5e53be245b81702e44978,19184928,2024-07-30 22:09:00,0xeeb0b1ead396b75c820130dafdee2898be939cf6,0x3946ad2ca036489f5a90dbb4c72fb31aff98ef11,60787.466612302411726848,VTHO,0,received 60787.466612302411726848 VTHO
0x7f51d730cdd53781b65ef1409ac6d76e0ca0ee11f5d5e53be245b81702e44978,19184928,2024-07-30 22:09:00,0x3946ad2ca036489f5a90dbb4c72fb31aff98ef11,0xf9a1bc92e0eeee598b9fdb45397107b1f05f6cc1,-5569.904201038977717404,VVET,0,sent 5569.904201038977717404 VVET
0x1e1d3ee4d8c4576138f61be05c40a0abbc8fcb2b0fa0d8534eccd1b9ecbf5ab2,19184946,2024-07-30 22:12:00,0x309d984d2651783ba0b2edc01062c34a3ea4d604,0x3946ad2ca036489f5a90dbb4c72fb31aff98ef11,10955,VTHO,0,received 10955 VTHO
0x1e1d3ee4d8c4576138f61be05c40a0abbc8fcb2b0fa0d8534eccd1b9ecbf5ab2,19184946,2024-07-30 22:12:00,0x3946ad2ca036489f5a90dbb4c72fb31aff98ef11,0xf9a1bc92e0eeee598b9fdb45397107b1f05f6cc1,-998.699288210428142507,VVET,0,sent 998.699288210428142507 VVET
0x4f63392270cfc8fc4509159667e1383fdda0cd49b06505433407189313a34040,19187807,2024-07-31 06:08:50,0x5cb8a509e548b6b607a0ed463ba5c9acbad535a7,0x3946ad2ca036489f5a90dbb4c72fb31aff98ef11,14250,VTHO,0,received 14250 VTHO
0x4f63392270cfc8fc4509159667e1383fdda0cd49b06505433407189313a34040,19187807,2024-07-31 06:08:50,0x3946ad2ca036489f5a90dbb4c72fb31aff98ef11,0xf9a1bc92e0eeee598b9fdb45397107b1f05f6cc1,-1296.771186955763185226,VVET,0,sent 1296.771186955763185226 VVET
0xfa0dfe8adb09ab0a3ce7ca865fd42fccebe87f84c8793a7192c7c802fc7c82f1,19187816,2024-07-31 06:10:20,0x74fe7f4985372cab7efe11ac811b022938cc76d9,0x3946ad2ca036489f5a90dbb4c72fb31aff98ef11,9750,VTHO,0,received 9750 VTHO
0xfa0dfe8adb09ab0a3ce7ca865fd42fccebe87f84c8793a7192c7c802fc7c82f1,19187816,2024-07-31 06:10:20,0x3946ad2ca036489f5a90dbb4c72fb31aff98ef11,0xf9a1bc92e0eeee598b9fdb45397107b1f05f6cc1,-885.760722833183053255,VVET,0,sent 885.760722833183053255 VVET
0x91958a8e2d5e43d92f80b231d6476f01549c684b605c90dc26dcd12c82a648cb,19189120,2024-07-31 09:48:40,0xf9a1bc92e0eeee598b9fdb45397107b1f05f6cc1,0x3946ad2ca036489f5a90dbb4c72fb31aff98ef11,89,VVET,0,received 89 VVET
0x91958a8e2d5e43d92f80b231d6476f01549c684b605c90dc26dcd12c82a648cb,19189120,2024-07-31 09:48:40,0x3946ad2ca036489f5a90dbb4c72fb31aff98ef11,0x9b809d07d04b85f74dad5fcda0bcc6516e5e8550,-974.401830306423356136,VTHO,0,sent 974.401830306423356136 VTHO
0x12b9cc3daf70300857b87728a4adde88e36d923fd404ae8ac15a11c342d5b539,19189184,2024-07-31 09:59:20,0xeeb0b1ead396b75c820130dafdee2898be939cf6,0x3946ad2ca036489f5a90dbb4c72fb31aff98ef11,16780.448761119172984832,VTHO,0,received 16780.448761119172984832 VTHO
0x12b9cc3daf70300857b87728a4adde88e36d923fd404ae8ac15a11c342d5b539,19189184,2024-07-31 09:59:20,0x3946ad2ca036489f5a90dbb4c72fb31aff98ef11,0xf9a1bc92e0eeee598b9fdb45397107b1f05f6cc1,-1521.816747158634231793,VVET,0,sent 1521.816747158634231793 VVET
0x211878d4237153668e39a5fd8c806a592a42c47f7615a6904da96f374485ba0b,19189643,2024-07-31 11:15:50,0xf9a1bc92e0eeee598b9fdb45397107b1f05f6cc1,0x3946ad2ca036489f5a90dbb4c72fb31aff98ef11,1,VVET,0,received 1 VVET
0x211878d4237153668e39a5fd8c806a592a42c47f7615a6904da96f374485ba0b,19189643,2024-07-31 11:15:50,0x3946ad2ca036489f5a90dbb4c72fb31aff98ef11,0xfa4f40c38d06dcafb5af77ca0235e73e23c01275,-10.973525869689119886,VTHO,0,sent 10.973525869689119886 VTHO
0x6566530f9935874719270de1060795b5573653ee2dd464380d92a5b0e06b9e69,19189940,2024-07-31 12:05:20,0xf9a1bc92e0eeee598b9fdb45397107b1f05f6cc1,0x3946ad2ca036489f5a90dbb4c72fb31aff98ef11,175,VVET,0,received 175 VVET
0x6566530f9935874719270de1060795b5573653ee2dd464380d92a5b0e06b9e69,19189940,2024-07-31 12:05:20,0x3946ad2ca036489f5a90dbb4c72fb31aff98ef11,0x9b809d07d04b85f74dad5fcda0bcc6516e5e8550,-1920.105116428759096641,VTHO,0,sent 1920.105116428759096641 VTHO
0x37dc611be863427055d08c7b7f9469442261b38df34e1254a7b5836f322fff69,19190454,2024-07-31 13:31:00,0xeeb0b1ead396b75c820130dafdee2898be939cf6,0x3946ad2ca036489f5a90dbb4c72fb31aff98ef11,27887.95291391882166272,VTHO,0,received 27887.95291391882166272 VTHO
0x37dc611be863427055d08c7b7f9469442261b38df34e1254a7b5836f322fff69,19190454,2024-07-31 13:31:00,0x3946ad2ca036489f5a90dbb4c72fb31aff98ef11,0xf9a1bc92e0eeee598b9fdb45397107b1f05f6cc1,-2521.894830673583443548,VVET,0,sent 2521.894830673583443548 VVET
0x2b4eeea8b3504c4f03477b48fa170ae8ce3654735bc4db87941cdd5295277756,19190616,2024-07-31 13:58:00,0xf9a1bc92e0eeee598b9fdb45397107b1f05f6cc1,0x3946ad2ca036489f5a90dbb4c72fb31aff98ef11,2338.189349,VVET,0,received 2338.189349 VVET
0x2b4eeea8b3504c4f03477b48fa170ae8ce3654735bc4db87941cdd5295277756,19190616,2024-07-31 13:58:00,0x3946ad2ca036489f5a90dbb4c72fb31aff98ef11,0x5b75bb17e5ec9f7eb275b417cb31c413e2e8779f,-25705.532408419869624714,VTHO,0,sent 25705.532408419869624714 VTHO
0xa9d777255df93d857ab8e25b6edc9cf735802a7bf54179a9c72773f4b5b99ed6,19190617,2024-07-31 13:58:10,0xeeb0b1ead396b75c820130dafdee2898be939cf6,0x3946ad2ca036489f5a90dbb4c72fb31aff98ef11,23842.69771533606453248,VTHO,0,received 23842.69771533606453248 VTHO
0xa9d777255df93d857ab8e25b6edc9cf735802a7bf54179a9c72773f4b5b99ed6,19190617,2024-07-31 13:58:10,0x3946ad2ca036489f5a90dbb4c72fb31aff98ef11,0xf9a1bc92e0eeee598b9fdb45397107b1f05f6cc1,-2156.057697959332749046,VVET,0,sent 2156.057697959332749046 VVET
0x7168aeacb0dddb02a008de17b73db307f798a8dd0628c7d3b538a264757758f2,19190780,2024-07-31 14:25:20,0xf550bafac4dc89185c30c141537a8dc8fc280ee8,0x3946ad2ca036489f5a90dbb4c72fb31aff98ef11,884.871904,VTHO,0,received 884.871904 VTHO
0x7168aeacb0dddb02a008de17b73db307f798a8dd0628c7d3b538a264757758f2,19190780,2024-07-31 14:25:20,0x3946ad2ca036489f5a90dbb4c72fb31aff98ef11,0xf9a1bc92e0eeee598b9fdb45397107b1f05f6cc1,-79.878094689454278627,VVET,0,sent 79.878094689454278627 VVET
0x36edcfff9d4200408bb503a2dd84d48cd1ca5ca97f5dd947add59011c4db86ca,19190816,2024-07-31 14:31:20,0xf550bafac4dc89185c30c141537a8dc8fc280ee8,0x3946ad2ca036489f5a90dbb4c72fb31aff98ef11,146.371224,VTHO,0,received 146.371224 VTHO
0x36edcfff9d4200408bb503a2dd84d48cd1ca5ca97f5dd947add59011c4db86ca,19190816,2024-07-31 14:31:20,0x3946ad2ca036489f5a90dbb4c72fb31aff98ef11,0xf9a1bc92e0eeee598b9fdb45397107b1f05f6cc1,-13.212087270141267698,VVET,0,sent 13.212087270141267698 VVET
0x7807cbf82a6e0c2fb00a6ae7a272043df0a12cc1e28f542ab084501be19e770e,19191026,2024-07-31 15:06:20,0xf9a1bc92e0eeee598b9fdb45397107b1f05f6cc1,0x3946ad2ca036489f5a90dbb4c72fb31aff98ef11,1.262036,VVET,0,received 1.262036 VVET
0x7807cbf82a6e0c2fb00a6ae7a272043df0a12cc1e28f542ab084501be19e770e,19191026,2024-07-31 15:06:20,0x3946ad2ca036489f5a90dbb4c72fb31aff98ef11,0x5b30835035e6b1017ef701ebf145fb19b7572d47,-13.897938548164389389,VTHO,0,sent 13.897938548164389389 VTHO
0x5cd0c48b845caa0f72f1bede0d3bdcf7be118f0e90ed1cf4e1fc5a1c5194cf8c,19191031,2024-07-31 15:07:10,0xf9a1bc92e0eeee598b9fdb45397107b1f05f6cc1,0x3946ad2ca036489f5a90dbb4c72fb31aff98ef11,23,VVET,0,received 23 VVET
