Txid,Block# ,Date(GMT),Sender,Recipient,Amount,Token,Fee,Remark
0xedac2c53ea3698e4d8f2a39c5d0c32e8a4a0c049bc6f2feb2fd1b89edf697262,19349804,2024-08-19 00:09:40,0xf9a1bc92e0eeee598b9fdb45397107b1f05f6cc1,0xc6de3b8e4a9bf4a6756e60f5cb6705cb7d3c1649,83.058786147225519294,VVET,0,received 83.058786147225519294 VVET
0x67b23495f772ed3f17a6a1b7bdc38f00c2ab09c92daca931e05ccfd2bee330d4,19349809,2024-08-19 00:10:30,0xc6de3b8e4a9bf4a6756e60f5cb6705cb7d3c1649,0xf9a1bc92e0eeee598b9fdb45397107b1f05f6cc1,-165.029924963457789412,VVET,0,sent 165.029924963457789412 VVET
0xea47fd81a0ef2046a88261fa966958e51419b56d07d095765aec93e58c17bd19,19349812,2024-08-19 00:11:00,0xc6de3b8e4a9bf4a6756e60f5cb6705cb7d3c1649,0xf9a1bc92e0eeee598b9fdb45397107b1f05f6cc1,-4.120970839277979785,VVET,0,sent 4.120970839277979785 VVET
0x3d9df82f251b04fcf9710dfa80968bd3af1f9872d12630df49ca20ae0d2489c0,19349820,2024-08-19 00:12:20,0xc6de3b8e4a9bf4a6756e60f5cb6705cb7d3c1649,0xf9a1bc92e0eeee598b9fdb45397107b1f05f6cc1,-7.59814294707928987,VVET,0,sent 7.59814294707928987 VVET
0xc37972def970ae00a1ad80fd49bc854c5eedc4f2b9251a5b4a4b3410417ef520,19349843,2024-08-19 00:16:10,0xc6de3b8e4a9bf4a6756e60f5cb6705cb7d3c1649,0xf9a1bc92e0eeee598b9fdb45397107b1f05f6cc1,-396.570496824412592837,VVET,0,sent 396.570496824412592837 VVET
0x8b2471009b933d9ee5f1ce93c0953325da4dc48d4fe6d15f15d00fb7697f6ca0,19350393,2024-08-19 01:47:50,0xc6de3b8e4a9bf4a6756e60f5cb6705cb7d3c1649,0xf9a1bc92e0eeee598b9fdb45397107b1f05f6cc1,-794.83637751269212733,VVET,0,sent 794.83637751269212733 VVET
0x030ff3ec291036757d842a8c9bfbc36f848e97f1230a54710eefa40da6153f3e,19350576,2024-08-19 02:18:20,0xc6de3b8e4a9bf4a6756e60f5cb6705cb7d3c1649,0xf9a1bc92e0eeee598b9fdb45397107b1f05f6cc1,-161.959262214161998512,VVET,0,sent 161.959262214161998512 VVET
0x84814ebba58d7da28914aa9bfbfd9406f5acb556d8e17316056314da6e7def09,19350579,2024-08-19 02:18:50,0xc6de3b8e4a9bf4a6756e60f5cb6705cb7d3c1649,0xf9a1bc92e0eeee598b9fdb45397107b1f05f6cc1,-161.597672716996886279,VVET,0,sent 161.597672716996886279 VVET
0x2a7cbcc41fe9b27f4093e75d83888d769491c94fc9229f404e791d319ccb5ad9,19350582,2024-08-19 02:19:20,0xc6de3b8e4a9bf4a6756e60f5cb6705cb7d3c1649,0xf9a1bc92e0eeee598b9fdb45397107b1f05f6cc1,-161.237293397805167454,VVET,0,sent 161.237293397805167454 VVET
0xace179b586e207f95f4b0062e5ac1e2dc56954be7f22fed535c45ad7453d21b4,19350586,2024-08-19 02:20:00,0xc6de3b8e4a9bf4a6756e60f5cb6705cb7d3c1649,0xf9a1bc92e0eeee598b9fdb45397107b1f05f6cc1,-160.878118860916987416,VVET,0,sent 160.878118860916987416 VVET
0xb68f3320c88f06352810e719a5174375b9695c93d5de3d7446d13f530b94e51c,19350596,2024-08-19 02:21:40,0xc6de3b8e4a9bf4a6756e60f5cb6705cb7d3c1649,0xf9a1bc92e0eeee598b9fdb45397107b1f05f6cc1,-80.304676896779098112,VVET,0,sent 80.304676896779098112 VVET
0x7316dbaada1d6f885796c93b7964bbf6b384125665f685c3ec37e812d4b5327e,19350643,2024-08-19 02:29:30,0xc6de3b8e4a9bf4a6756e60f5cb6705cb7d3c1649,0xf9a1bc92e0eeee598b9fdb45397107b1f05f6cc1,-160.341604367768125959,VVET,0,sent 160.341604367768125959 VVET
0x8ba1ad61e5f4c3a21e265eb535575e12984336552b1594780291671cea0fdc2d,19350645,2024-08-19 02:29:50,0xc6de3b8e4a9bf4a6756e60f5cb6705cb7d3c1649,0xf9a1bc92e0eeee598b9fdb45397107b1f05f6cc1,-159.985418377076869456,VVET,0,sent 159.985418377076869456 VVET
0x3a7cad9dc97abf382f872cf97899d68ad81724c99f399df12a68dbb4472ddb80,19350658,2024-08-19 02:32:00,0xc6de3b8e4a9bf4a6756e60f5cb6705cb7d3c1649,0xf9a1bc92e0eeee598b9fdb45397107b1f05f6cc1,-159.630418519115877609,VVET,0,sent 159.630418519115877609 VVET
0xc9b222459e09448512e37c364751cfdd5a45025a9af2dc85ff4d502c8a2c4c40,19350662,2024-08-19 02:32:40,0xc6de3b8e4a9bf4a6756e60f5cb6705cb7d3c1649,0xf9a1bc92e0eeee598b9fdb45397107b1f05f6cc1,-238.782783244737829918,VVET,0,sent 238.782783244737829918 VVET
0xdf2b548c48e3bc0ab009e29c296461b2ff38d646b01a275954b418acc9d5112c,19350664,2024-08-19 02:33:00,0xc6de3b8e4a9bf4a6756e60f5cb6705cb7d3c1649,0xf9a1bc92e0eeee598b9fdb45397107b1f05f6cc1,-237.990651374266669496,VVET,0,sent 237.990651374266669496 VVET
